timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2026-01-16T21:00:00Z,CAISO_NP15,27958.0,13357.0,638.0,13963.0,32722.8,3.28168,26726.76748366953,26745.004542025268,26297.18735605381,12438.475404122704,16015.357700369252,17956.953215891226,2026-01-16T21:00:00Z,bundle-6ed32719a4099377cc493a71,True
2026-01-16T21:00:00Z,ERCOT_LZ_NORTH,49524.815223,15551.908814447224,14681.218965647222,19291.68744290556,71754.41932255,0.59,50431.56638997136,50876.361752139586,51313.86094055912,28214.71330356611,30024.1960391914,30654.530659218435,2026-01-16T21:00:00Z,bundle-ec6b9eea7c9e9672e54b4c0e,True
2026-01-16T21:00:00Z,ISONE_NEMA,15969.0,14392.0,1394.0,183.0,17608.25,92.96,15299.690990512334,16173.476211660407,16784.18922112822,13842.550775915488,14824.51192475058,15619.253778310893,2026-01-16T21:00:00Z,bundle-d0bfa7e5bd7ed5fd5812e2ff,True
2026-01-16T21:00:00Z,MISO_MINN_HUB,79127.0,52160.0,23310.0,3657.0,91510.75,35.35,81546.80845137968,81583.32876327746,82360.4974745666,56928.88909779266,59146.4651875827,60854.12262806188,2026-01-16T21:00:00Z,bundle-0c5031718e902027bc21da54,True
2026-01-16T21:00:00Z,NYISO_NYC_J,6734.7621,6734.7621,774.0,0.0,7054.87155,89.09,6792.450881967804,6419.860091474647,6215.518053112072,6792.450881967804,6419.860091474647,6215.518053112072,2026-01-16T21:00:00Z,bundle-6f723c6bcde43cc31733855c,True
2026-01-16T21:00:00Z,SPP_NORTH_HUB,32250.0,13304.0,18946.0,0.0,41569.45,0.0785,33392.956323032064,33246.32608108131,33096.82530280831,16117.257954472956,15488.597605814139,14601.280844800522,2026-01-16T21:00:00Z,bundle-48ca04e6be66c76ae617c246,True
2026-01-16T22:00:00Z,CAISO_NP15,28471.0,13669.0,581.0,14221.0,32722.8,3.38822,26745.004542025268,26297.18735605381,26466.476011603347,16015.357700369252,17956.953215891226,19549.532536152285,2026-01-16T22:00:00Z,bundle-6ed32719a4099377cc493a71,True
2026-01-16T22:00:00Z,ERCOT_LZ_NORTH,49756.960381,21001.70827095556,12648.12003168611,16107.132078358329,71754.41932255,6.8,50876.361752139586,51313.86094055912,51306.87010474471,30024.1960391914,30654.530659218435,30623.20310266138,2026-01-16T22:00:00Z,bundle-ec6b9eea7c9e9672e54b4c0e,True
2026-01-16T22:00:00Z,ISONE_NEMA,17103.0,15717.0,1355.0,31.0,17608.25,105.49,16173.476211660407,16784.18922112822,16988.46508636907,14824.51192475058,15619.253778310893,15983.89034194977,2026-01-16T22:00:00Z,bundle-d0bfa7e5bd7ed5fd5812e2ff,True
2026-01-16T22:00:00Z,MISO_MINN_HUB,79100.0,53335.0,23814.0,1951.0,91510.75,42.54,81583.32876327746,82360.4974745666,82267.44624651055,59146.4651875827,60854.12262806188,60310.32805610365,2026-01-16T22:00:00Z,bundle-0c5031718e902027bc21da54,True
2026-01-16T22:00:00Z,NYISO_NYC_J,6866.1043,6866.1043,809.0,0.0,7054.87155,105.99,6419.860091474647,6215.518053112072,6197.669762137265,6419.860091474647,6215.518053112072,6197.669762137265,2026-01-16T22:00:00Z,bundle-6f723c6bcde43cc31733855c,True
2026-01-16T22:00:00Z,SPP_NORTH_HUB,32250.0,13304.0,18946.0,0.0,41569.45,1.5489,33246.32608108131,33096.82530280831,32835.27606433732,15488.597605814139,14601.280844800522,13941.824797365003,2026-01-16T22:00:00Z,bundle-48ca04e6be66c76ae617c246,True
2026-01-16T23:00:00Z,CAISO_NP15,28189.0,13614.0,386.0,14189.0,32722.8,9.78817,26297.18735605381,26466.476011603347,26835.331603448405,17956.953215891226,19549.532536152285,21031.70525974648,2026-01-16T23:00:00Z,bundle-6ed32719a4099377cc493a71,True
2026-01-16T23:00:00Z,ERCOT_LZ_NORTH,50798.269352,35863.06912648334,11115.85056297778,3819.349662538889,71754.41932255,23.91,51313.86094055912,51306.87010474471,51130.83444925088,30654.530659218435,30623.20310266138,30018.978676276758,2026-01-16T23:00:00Z,bundle-ec6b9eea7c9e9672e54b4c0e,True
2026-01-16T23:00:00Z,ISONE_NEMA,17573.0,16326.0,1238.0,9.0,17608.25,104.91,16784.18922112822,16988.46508636907,16560.851942732694,15619.253778310893,15983.89034194977,15515.624628531465,2026-01-16T23:00:00Z,bundle-d0bfa7e5bd7ed5fd5812e2ff,True
2026-01-16T23:00:00Z,MISO_MINN_HUB,80090.0,55243.0,24130.0,717.0,91510.75,45.51,82360.4974745666,82267.44624651055,81456.89862607316,60854.12262806188,60310.32805610365,57289.67944205764,2026-01-16T23:00:00Z,bundle-0c5031718e902027bc21da54,True
2026-01-16T23:00:00Z,NYISO_NYC_J,6742.9818,6742.9818,865.0,0.0,7054.87155,100.23,6215.518053112072,6197.669762137265,6182.168876423073,6215.518053112072,6197.669762137265,6182.168876423073,2026-01-16T23:00:00Z,bundle-6f723c6bcde43cc31733855c,True
2026-01-16T23:00:00Z,SPP_NORTH_HUB,32250.0,13304.0,18946.0,0.0,41569.45,9.9135,33096.82530280831,32835.27606433732,32538.637086186263,14601.280844800522,13941.824797365003,13323.429210293043,2026-01-16T23:00:00Z,bundle-48ca04e6be66c76ae617c246,True
2026-01-17T00:00:00Z,CAISO_NP15,26164.0,15120.0,299.0,10745.0,32722.8,32.01426,26466.476011603347,26835.331603448405,26541.552425408812,19549.532536152285,21031.70525974648,22013.021440250966,2026-01-17T00:00:00Z,bundle-2469514ee4ccbfc4252c6de8,True
2026-01-17T00:00:00Z,ERCOT_LZ_NORTH,52050.4238,42342.81335306111,9695.481021405554,12.129425533333334,71754.41932255,29.83,51306.87010474471,51130.83444925088,51456.853833042805,30623.20310266138,30018.978676276758,38866.49093601762,2026-01-17T00:00:00Z,bundle-299aefb81eefeac089f8583d,True
2026-01-17T00:00:00Z,ISONE_NEMA,17445.0,16227.0,1209.0,9.0,17608.25,94.71,16988.46508636907,16560.851942732694,15625.875905712719,15983.89034194977,15515.624628531465,14473.864651550628,2026-01-17T00:00:00Z,bundle-e7fc39e20be8d480b2b85b70,True
