timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2025-12-10T21:00:00Z,CAISO_NP15,29746.0,17888.0,582.0,11276.0,32722.8,36.61093,2025-12-10T21:00:00Z,bundle-2586c1bc994d5da3df2d7f2d,True,29986.883246623234,28671.45387569434,27618.56235009755,15915.485886059572,17941.540672867195,18843.72490243177
2025-12-10T21:00:00Z,ISONE_NEMA,16052.0,15140.0,896.0,16.0,17608.25,188.7,2025-12-10T21:00:00Z,bundle-4d01fd8d1d3569e4610260c9,True,17602.33712057821,17741.72363893135,17136.520609002895,16512.996342892042,16627.356182595933,15958.491586505164
2025-12-10T21:00:00Z,MISO_MINN_HUB,80490.0,54612.0,21482.0,4396.0,91510.75,62.12,2025-12-10T21:00:00Z,bundle-6466c243d03c7d9f570759c0,True,82680.29985752646,82950.84743570164,82000.4340902794,62673.27881114623,63383.763149934406,62933.90270624645
2025-12-10T21:00:00Z,SPP_NORTH_HUB,33308.0,24425.0,8048.0,835.0,41569.45,52.4256,2025-12-10T21:00:00Z,bundle-f175ed5eac950df50318b679,True,34711.33638136626,34224.2016936665,33805.088924468044,18471.08110153562,20232.307061854248,23700.680148886964
2025-12-10T22:00:00Z,CAISO_NP15,29802.0,18429.0,525.0,10848.0,32722.8,36.54197,2025-12-10T22:00:00Z,bundle-2586c1bc994d5da3df2d7f2d,True,28671.45387569434,27618.56235009755,27754.702397068973,17941.540672867195,18843.72490243177,20336.652274191947
2025-12-10T22:00:00Z,ISONE_NEMA,16845.0,15793.0,1050.0,2.0,17608.25,175.34,2025-12-10T22:00:00Z,bundle-4d01fd8d1d3569e4610260c9,True,17741.72363893135,17136.520609002895,16469.162625795856,16627.356182595933,15958.491586505164,15200.621627759389
2025-12-10T22:00:00Z,MISO_MINN_HUB,80536.0,57188.0,20347.0,3001.0,91510.75,86.23,2025-12-10T22:00:00Z,bundle-6466c243d03c7d9f570759c0,True,82950.84743570164,82000.4340902794,81059.15104336807,63383.763149934406,62933.90270624645,62806.96101440112
2025-12-10T22:00:00Z,SPP_NORTH_HUB,33276.0,27360.0,5120.0,796.0,41569.45,76.5746,2025-12-10T22:00:00Z,bundle-f175ed5eac950df50318b679,True,34224.2016936665,33805.088924468044,33634.253738815525,20232.307061854248,23700.680148886964,26873.287261959867
2025-12-10T23:00:00Z,CAISO_NP15,28595.0,18351.0,618.0,9626.0,32722.8,44.39017,2025-12-10T23:00:00Z,bundle-2586c1bc994d5da3df2d7f2d,True,27618.56235009755,27754.702397068973,28383.65168894568,18843.72490243177,20336.652274191947,22489.51569333056
2025-12-10T23:00:00Z,ISONE_NEMA,17221.0,16144.0,1075.0,2.0,17608.25,157.62,2025-12-10T23:00:00Z,bundle-4d01fd8d1d3569e4610260c9,True,17136.520609002895,16469.162625795856,16398.9130492069,15958.491586505164,15200.621627759389,15168.211015821107
2025-12-10T23:00:00Z,MISO_MINN_HUB,82675.0,62996.0,19047.0,632.0,91510.75,75.91,2025-12-10T23:00:00Z,bundle-6466c243d03c7d9f570759c0,True,82000.4340902794,81059.15104336807,79918.43583304534,62933.90270624645,62806.96101440112,62880.13718115197
2025-12-10T23:00:00Z,SPP_NORTH_HUB,33914.0,29581.0,3979.0,354.0,41569.45,91.3579,2025-12-10T23:00:00Z,bundle-f175ed5eac950df50318b679,True,33805.088924468044,33634.253738815525,33568.880940184405,23700.680148886964,26873.287261959867,27749.79513908737
2025-12-11T00:00:00Z,CAISO_NP15,27009.0,20650.0,718.0,5641.0,32722.8,48.60724,2025-12-11T00:00:00Z,bundle-cfdd9b347b91b8008424395d,True,27754.702397068973,28383.65168894568,27893.801408511743,20336.652274191947,22489.51569333056,23265.94686273482
2025-12-11T00:00:00Z,ISONE_NEMA,17004.0,15995.0,1007.0,2.0,17608.25,149.2,2025-12-11T00:00:00Z,bundle-c6e17a1d73afc34df771422b,True,16469.162625795856,16398.9130492069,16130.07045557065,15200.621627759389,15168.211015821107,15105.124556471992
2025-12-11T00:00:00Z,MISO_MINN_HUB,84830.0,67135.0,17693.0,2.0,91510.75,72.47,2025-12-11T00:00:00Z,bundle-794819ad4adbea7e826eac32,True,81059.15104336807,79918.43583304534,81018.52643072659,62806.96101440112,62880.13718115197,65952.12795029074
2025-12-11T00:00:00Z,SPP_NORTH_HUB,35387.0,30869.0,4499.0,19.0,41569.45,65.0159,2025-12-11T00:00:00Z,bundle-7c3bce38b3cf7e104b6c2081,True,33634.253738815525,33568.880940184405,34195.53136910664,26873.287261959867,27749.79513908737,27897.153207186668
2025-12-11T01:00:00Z,CAISO_NP15,27722.0,26385.0,808.0,529.0,32722.8,48.82028,2025-12-11T01:00:00Z,bundle-db0ad3874cb8adb539665689,True,28383.65168894568,27893.801408511743,26693.954697373603,22489.51569333056,23265.94686273482,23688.47233392497
2025-12-11T01:00:00Z,ISONE_NEMA,16794.0,15868.0,924.0,2.0,17608.25,171.63,2025-12-11T01:00:00Z,bundle-2f6500a21eed25bfc53bd0f4,True,16398.9130492069,16130.07045557065,15104.771119090616,15168.211015821107,15105.124556471992,14315.861474483252
2025-12-11T01:00:00Z,MISO_MINN_HUB,84814.0,68605.0,16209.0,0.0,91510.75,75.35,2025-12-11T01:00:00Z,bundle-5eb8ca0bbb9193dfd4b6bc93,True,79918.43583304534,81018.52643072659,82115.77204289274,62880.13718115197,65952.12795029074,67491.75841192962
