timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h3_mw,forecast_gross_h6_mw,forecast_gross_h12_mw,forecast_net_h1_mw,forecast_net_h3_mw,forecast_net_h6_mw,forecast_net_h12_mw
2025-03-31 23:00:00+00:00,CAISO_NP15,24276,4925,11648,7703,33983.0,2025-03-31T23:00:00Z,causal-ridge-shortlag-v2,True,23882.973939955446,24541.730662460137,25151.985206336303,20491.12118385134,9710.07433163079,15308.324755829117,20748.750694907452,14451.211543432404
2025-03-31 23:00:00+00:00,ISONE_NEMA,14056,729,3,13324,18007.25,2025-03-31T23:00:00Z,causal-ridge-shortlag-v2,True,13988.914254594934,13126.075676389306,11382.522291391582,11939.25960074119,13248.165655301413,12397.458573738048,10648.99428291578,11154.51475362494
2025-03-31 23:00:00+00:00,MISO_MINN_HUB,71761,5227,3346,63188,101249.75,2025-03-31T23:00:00Z,causal-ridge-shortlag-v2,True,72797.24671518437,71928.23346911834,66933.4578873951,66396.52654298735,67250.29537860048,67952.12316779415,62019.34693724804,57567.99136416525
2025-03-31 23:00:00+00:00,SPP_NORTH_HUB,30454,8711,422,21321,46366.75,2025-03-31T23:00:00Z,causal-ridge-shortlag-v2,True,30663.35523280546,30844.54663215283,30087.321360105765,28550.53520915031,20327.2891470668,18759.173334121864,16286.504805545965,15219.158436993337
2025-04-01 00:00:00+00:00,CAISO_NP15,24545,4932,9172,10441,33983.0,2025-04-01T00:00:00Z,causal-ridge-shortlag-v2,True,24824.20892666186,25757.90257992969,25682.13274753101,21139.937599068715,13509.699495505625,18684.208730997852,21665.73925879141,15016.522361691723
2025-04-01 00:00:00+00:00,ISONE_NEMA,13655,784,2,12869,18007.25,2025-04-01T00:00:00Z,causal-ridge-shortlag-v2,True,13025.957319695788,12050.653294986982,11117.448087922157,11916.582736432121,12216.325047723647,11254.393789306187,10331.345057897386,10991.592416430605
2025-04-01 00:00:00+00:00,MISO_MINN_HUB,72585,5168,172,67245,101249.75,2025-04-01T00:00:00Z,causal-ridge-shortlag-v2,True,72770.03623713659,70295.16561865782,66125.86334600799,68880.84335218536,68433.7075020277,65312.79575675144,59958.408203465435,58844.05120194072
2025-04-01 00:00:00+00:00,SPP_NORTH_HUB,30758,10421,84,20253,46366.75,2025-04-01T00:00:00Z,causal-ridge-shortlag-v2,True,30868.74692199637,30481.701652814638,29067.903553353997,29574.250269677363,19426.200553279818,17785.286875881815,15353.576623847297,17145.896548926976
2025-04-01 01:00:00+00:00,CAISO_NP15,23418,5209,6150,12059,33983.0,2025-04-01T01:00:00Z,causal-ridge-shortlag-v2,True,23488.504145981933,24569.04487090402,24941.714977946926,20926.17562093806,14743.486164806074,19326.872634299267,21705.92535404383,13309.69996378737
2025-04-01 01:00:00+00:00,ISONE_NEMA,12820,717,2,12101,18007.25,2025-04-01T01:00:00Z,causal-ridge-shortlag-v2,True,12168.42050687551,11468.644340491599,10904.290594776376,11812.150041829313,11473.062214382519,10814.193570941123,10226.365191246126,10883.781496633965
