timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2026-01-08T21:00:00Z,CAISO_NP15,27585.0,11017.0,3846.0,12722.0,32722.8,2.57046,2026-01-08T21:00:00Z,bundle-bad5258b72b045a47e88553c,True,25772.47787892975,26244.52861976391,26681.5270634695,10404.163818296469,14283.313262596885,16393.270462548622
2026-01-08T21:00:00Z,ISONE_NEMA,14980.0,14433.0,409.0,138.0,17608.25,88.56,2026-01-08T21:00:00Z,bundle-7038c1b816c29c78240ed861,True,15208.310138850684,16184.11207604075,16113.938625503872,14320.977546294203,15385.038437327445,15416.921970688229
2026-01-08T21:00:00Z,MISO_MINN_HUB,75097.0,55565.0,17610.0,1922.0,91510.75,39.46,2026-01-08T21:00:00Z,bundle-c2b350b10b5f51333e84cf2d,True,76466.1866855138,76276.04147162639,75813.15748437033,61782.38867849066,62857.58739342776,62054.47299802039
2026-01-08T21:00:00Z,SPP_NORTH_HUB,31226.0,21237.0,9176.0,813.0,41569.45,10.1887,2026-01-08T21:00:00Z,bundle-4dfaa7b352dd978df06c5f31,True,32378.630760595897,32248.19583520736,31994.88495106589,22123.408422703196,21559.13824187156,20696.68120270953
2026-01-08T22:00:00Z,CAISO_NP15,28049.0,10636.0,4073.0,13340.0,32722.8,4.18794,2026-01-08T22:00:00Z,bundle-bad5258b72b045a47e88553c,True,26244.52861976391,26681.5270634695,27282.078157637257,14283.313262596885,16393.270462548622,17696.340105553478
2026-01-08T22:00:00Z,ISONE_NEMA,15571.0,15181.0,377.0,13.0,17608.25,92.67,2026-01-08T22:00:00Z,bundle-7038c1b816c29c78240ed861,True,16184.11207604075,16113.938625503872,15765.00336862755,15385.038437327445,15416.921970688229,15307.905911294203
2026-01-08T22:00:00Z,MISO_MINN_HUB,75007.0,53959.0,19837.0,1211.0,91510.75,50.29,2026-01-08T22:00:00Z,bundle-c2b350b10b5f51333e84cf2d,True,76276.04147162639,75813.15748437033,74419.52351431196,62857.58739342776,62054.47299802039,57482.59306300723
2026-01-08T22:00:00Z,SPP_NORTH_HUB,31226.0,21237.0,9176.0,813.0,41569.45,17.4289,2026-01-08T22:00:00Z,bundle-4dfaa7b352dd978df06c5f31,True,32248.19583520736,31994.88495106589,31734.412886905026,21559.13824187156,20696.68120270953,20095.04528457934
2026-01-08T23:00:00Z,CAISO_NP15,27582.0,10287.0,3949.0,13346.0,32722.8,10.75095,2026-01-08T23:00:00Z,bundle-bad5258b72b045a47e88553c,True,26681.5270634695,27282.078157637257,27266.744954988008,16393.270462548622,17696.340105553478,18686.311438976507
2026-01-08T23:00:00Z,ISONE_NEMA,16786.0,16398.0,383.0,5.0,17608.25,88.7,2026-01-08T23:00:00Z,bundle-7038c1b816c29c78240ed861,True,16113.938625503872,15765.00336862755,15412.46180858712,15416.921970688229,15307.905911294203,15008.203519637247
