machine_id,cpu_capacity,memory_capacity,cell
324763804032,0.958984375,0.5,h
324420838290,0.958984375,0.5,h
324420823066,0.958984375,0.5,h
324058549370,0.591796875,0.33349609375,h
324118602331,0.591796875,0.33349609375,h
324165651295,0.591796875,0.33349609375,h
323448201046,0.591796875,0.33349609375,h
324118602370,0.591796875,0.33349609375,h
324041549012,0.591796875,0.33349609375,h
311861254406,1.0,0.5,h
311862673244,1.0,0.5,h
311861203967,1.0,0.5,h
311861254523,1.0,0.5,h
311861485720,1.0,0.5,h
311851154382,1.0,0.5,h
308653035568,1.0,0.5,h
311989991592,1.0,0.5,h
325195652808,1.0,0.5,h
311989991590,1.0,0.5,h
314305113881,1.0,0.5,h
312024903299,1.0,0.5,h
312028099675,1.0,0.5,h
325550050557,0.591796875,0.33349609375,h
325552276772,0.591796875,0.33349609375,h
311951526297,0.591796875,0.33349609375,h
311951417725,0.591796875,0.33349609375,h
325550073276,0.591796875,0.33349609375,h
325552981642,0.591796875,0.33349609375,h
311951634311,0.591796875,0.33349609375,h
311951155843,0.591796875,0.33349609375,h
325768759486,0.591796875,0.33349609375,h
325768729737,0.591796875,0.33349609375,h
311870837445,1.0,0.5,h
311870796317,1.0,0.5,h
311870851793,1.0,0.5,h
311870783222,1.0,0.5,h
329711753164,1.0,0.5,h
329711598299,1.0,0.5,h
329711775869,1.0,0.5,h
314305085586,1.0,0.5,h
314304869723,1.0,0.5,h
325550176717,0.591796875,0.33349609375,h
325550221107,0.591796875,0.33349609375,h
325553103675,0.591796875,0.33349609375,h
325769284688,0.591796875,0.33349609375,h
325768925234,0.591796875,0.33349609375,h
325768633681,0.591796875,0.33349609375,h
325769073351,0.591796875,0.33349609375,h
325768675294,0.591796875,0.33349609375,h
325560092857,1.0,0.5,h
325550187769,0.591796875,0.33349609375,h
325550127281,0.591796875,0.33349609375,h
325547897439,0.591796875,0.33349609375,h
325550155501,0.591796875,0.33349609375,h
325550099154,0.591796875,0.33349609375,h
325550109541,0.591796875,0.33349609375,h
325550067631,0.591796875,0.33349609375,h
325550334228,0.591796875,0.33349609375,h
325550318745,0.591796875,0.33349609375,h
325550176715,0.591796875,0.33349609375,h
325550342583,0.591796875,0.33349609375,h
325550342581,0.591796875,0.33349609375,h
326297452641,0.958984375,0.5,h
312022702242,1.0,0.5,h
312024924131,1.0,0.5,h
325192034313,1.0,0.5,h
312022884898,1.0,0.5,h
312022713386,1.0,0.5,h
312025977737,1.0,0.5,h
312028034690,1.0,0.5,h
312025965109,1.0,0.5,h
312028068935,1.0,0.5,h
312022677344,1.0,0.5,h
312028083976,1.0,0.5,h
312022829826,1.0,0.5,h
312022702240,1.0,0.5,h
312022813464,1.0,0.5,h
312489520336,1.0,0.5,h
312024924132,1.0,0.5,h
312028057633,1.0,0.5,h
312708995648,1.0,0.5,h
312024924133,1.0,0.5,h
325769261330,0.591796875,0.33349609375,h
325768968829,0.591796875,0.33349609375,h
325768930492,0.591796875,0.33349609375,h
325769095186,0.591796875,0.33349609375,h
325769179206,0.591796875,0.33349609375,h
325980728374,0.591796875,0.33349609375,h
325769074000,0.591796875,0.33349609375,h
325769289974,0.591796875,0.33349609375,h
325769101184,0.591796875,0.33349609375,h
325769242720,0.591796875,0.33349609375,h
325550300688,0.591796875,0.33349609375,h
325550135957,0.591796875,0.33349609375,h
325550127280,0.591796875,0.33349609375,h
325550370661,0.591796875,0.33349609375,h
325550089444,0.591796875,0.33349609375,h
325550370673,0.591796875,0.33349609375,h
325550146574,0.591796875,0.33349609375,h
325550109546,0.591796875,0.33349609375,h
324707007092,1.0,0.5,h
314304815289,1.0,0.5,h
314298549231,1.0,0.5,h
314298549225,1.0,0.5,h
314304831922,1.0,0.5,h
314304941848,1.0,0.5,h
314304916231,1.0,0.5,h
311851164555,1.0,0.5,h
311862700303,1.0,0.5,h
311862619314,1.0,0.5,h
311861215503,1.0,0.5,h
311851173523,1.0,0.5,h
311861520505,1.0,0.5,h
311861215501,1.0,0.5,h
311861254522,1.0,0.5,h
311862602062,1.0,0.5,h
311851154380,1.0,0.5,h
308707756950,1.0,0.5,h
311870602907,1.0,0.5,h
311870826098,1.0,0.5,h
311870901174,1.0,0.5,h
311870640886,1.0,0.5,h
311870585919,1.0,0.5,h
311870924929,1.0,0.5,h
311870869781,1.0,0.5,h
311870602906,1.0,0.5,h
311870788289,1.0,0.5,h
326323506110,0.591796875,0.33349609375,h
325550334231,0.591796875,0.33349609375,h
325550248631,0.591796875,0.33349609375,h
325550242828,0.591796875,0.33349609375,h
325550361497,0.591796875,0.33349609375,h
325550334229,0.591796875,0.33349609375,h
325547815531,0.591796875,0.33349609375,h
325550028895,0.591796875,0.33349609375,h
325585546070,0.591796875,0.33349609375,h
325550334230,0.591796875,0.33349609375,h
311990106051,1.0,0.5,h
311990314876,1.0,0.5,h
311990227012,1.0,0.5,h
311990086710,1.0,0.5,h
311990103176,1.0,0.5,h
312022843012,1.0,0.5,h
311990011635,1.0,0.5,h
311990044061,1.0,0.5,h
311990086712,1.0,0.5,h
311989994715,1.0,0.5,h
311990060082,1.0,0.5,h
311990060083,1.0,0.5,h
311990086691,1.0,0.5,h
311990068994,1.0,0.5,h
311990068992,1.0,0.5,h
311990121964,1.0,0.5,h
324778927745,0.958984375,1.0,h
324764831632,0.958984375,0.5,h
324761763332,0.958984375,0.5,h
324421708555,0.958984375,1.0,h
324778947667,0.958984375,1.0,h
311951466142,1.0,0.25,h
326493874049,1.0,0.5,h
312728021136,1.0,0.5,h
323674362925,0.591796875,0.33349609375,h
323674362926,0.591796875,0.33349609375,h
323998531245,0.591796875,0.33349609375,h
307533754102,0.958984375,1.0,h
324165651296,0.591796875,0.33349609375,h
323903476037,0.591796875,0.33349609375,h
323641358005,0.591796875,0.33349609375,h
324104573477,0.591796875,0.33349609375,h
323940484106,0.591796875,0.33349609375,h
323674362927,0.591796875,0.33349609375,h
324041549011,0.591796875,0.33349609375,h
324118602330,0.591796875,0.33349609375,h
323818458249,0.591796875,0.33349609375,h
323611333736,0.591796875,0.33349609375,h
323998531258,0.591796875,0.33349609375,h
324351204290,0.591796875,0.33349609375,h
324418575296,1.0,0.5,h
311951526296,0.591796875,0.33349609375,h
311951227631,0.591796875,0.33349609375,h
311951454600,0.591796875,0.33349609375,h
315095192933,0.591796875,0.33349609375,h
311951313879,0.591796875,0.33349609375,h
311951227630,0.591796875,0.33349609375,h
311951318743,0.591796875,0.33349609375,h
311951284874,0.591796875,0.33349609375,h
311951538331,0.591796875,0.33349609375,h
311951430235,0.591796875,0.33349609375,h
311949476027,0.591796875,0.33349609375,h
311951642773,0.591796875,0.33349609375,h
311954430594,0.591796875,0.33349609375,h
311951268179,0.591796875,0.33349609375,h
311951454599,0.591796875,0.33349609375,h
311951454598,0.591796875,0.33349609375,h
311951526339,0.591796875,0.33349609375,h
312013920473,0.591796875,0.33349609375,h
311951454597,0.591796875,0.33349609375,h
311951538332,0.591796875,0.33349609375,h
311951466143,0.591796875,0.33349609375,h
314304874264,1.0,0.5,h
314305085585,1.0,0.5,h
314298549228,1.0,0.5,h
314298549227,1.0,0.5,h
314298549221,1.0,0.5,h
314305095535,1.0,0.5,h
314304869724,1.0,0.5,h
324707873320,1.0,0.5,h
314305095533,1.0,0.5,h
314305142113,1.0,0.5,h
314304874265,1.0,0.5,h
314298549220,1.0,0.5,h
325391497347,0.708984375,0.33349609375,h
324530137154,1.0,0.5,h
325768698397,0.591796875,0.33349609375,h
325768621795,0.591796875,0.33349609375,h
325768968827,0.591796875,0.33349609375,h
325768729739,0.591796875,0.33349609375,h
325769007547,0.591796875,0.33349609375,h
325768925235,0.591796875,0.33349609375,h
325769118688,0.591796875,0.33349609375,h
325749116714,0.591796875,0.33349609375,h
325769007548,0.591796875,0.33349609375,h
325769261331,0.591796875,0.33349609375,h
314115494907,0.591796875,0.33349609375,h
328361600410,1.0,0.5,h
314607731523,1.0,0.5,h
325563922493,0.591796875,0.33349609375,h
325550361496,0.591796875,0.33349609375,h
325550221108,0.591796875,0.33349609375,h
325550370660,0.591796875,0.33349609375,h
325550127278,0.591796875,0.33349609375,h
325550256521,0.591796875,0.33349609375,h
325550086149,0.591796875,0.33349609375,h
325552842412,0.591796875,0.33349609375,h
325552981643,0.591796875,0.33349609375,h
311870640885,1.0,0.5,h
311870759088,1.0,0.5,h
311870837446,1.0,0.5,h
311870910957,1.0,0.5,h
329711845005,1.0,0.5,h
329711671107,1.0,0.5,h
329712155487,1.0,0.5,h
329712456852,1.0,0.5,h
329711963848,1.0,0.5,h
329711860840,1.0,0.5,h
323180061488,0.38671875,0.33349609375,h
312709185774,1.0,0.5,h
311861334284,1.0,0.5,h
311861321930,1.0,0.5,h
311861485861,1.0,0.5,h
311862541885,1.0,0.5,h
311861408186,1.0,0.5,h
311861334283,1.0,0.5,h
311851154379,1.0,0.5,h
325195557458,1.0,0.5,h
311861232795,1.0,0.5,h
311870998268,1.0,0.5,h
311870957719,1.0,0.5,h
311870548939,1.0,0.5,h
311870747079,1.0,0.5,h
311870733239,1.0,0.5,h
311870876209,1.0,0.5,h
312709734576,0.38671875,0.33349609375,h
324442474914,0.958984375,0.5,h
324420782100,0.958984375,1.0,h
311991398911,1.0,0.5,h
311989991594,1.0,0.5,h
311990278730,1.0,0.5,h
311990199385,1.0,0.5,h
311990314881,1.0,0.5,h
311990321724,1.0,0.5,h
313782698917,1.0,0.5,h
311990278777,1.0,0.5,h
311989994709,1.0,0.5,h
311989994714,1.0,0.5,h
311990107711,1.0,0.5,h
311862623622,1.0,0.5,h
311861270579,1.0,0.5,h
311861479876,1.0,0.5,h
311861479877,1.0,0.5,h
307506372137,1.0,0.5,h
311870664272,1.0,0.5,h
311870851794,1.0,0.5,h
311870818306,1.0,0.5,h
311870818309,1.0,0.5,h
311870747078,1.0,0.5,h
329711845006,1.0,0.5,h
329711860842,1.0,0.5,h
329711704711,1.0,0.5,h
329711963849,1.0,0.5,h
329711627831,1.0,0.5,h
329711860841,1.0,0.5,h
329711627833,1.0,0.5,h
329711860869,1.0,0.5,h
324785353077,0.958984375,1.0,h
324420839775,0.958984375,1.0,h
325550146571,0.591796875,0.33349609375,h
325549915890,0.591796875,0.33349609375,h
325550321269,0.591796875,0.33349609375,h
325557434676,0.591796875,0.33349609375,h
324420876252,0.958984375,0.5,h
311204297818,0.708984375,0.33349609375,h
325550155503,0.591796875,0.33349609375,h
325550073275,0.591796875,0.33349609375,h
325552621348,0.591796875,0.33349609375,h
325550342582,0.591796875,0.33349609375,h
325550127282,0.591796875,0.33349609375,h
309147364499,0.591796875,0.33349609375,h
308652669361,1.0,0.5,h
328361716391,1.0,0.5,h
311939728860,1.0,0.5,h
311861415783,1.0,0.5,h
311862578442,1.0,0.5,h
311851173522,1.0,0.5,h
311861485862,1.0,0.5,h
311861334286,1.0,0.5,h
311861447962,1.0,0.5,h
311851196153,1.0,0.5,h
311861394703,1.0,0.5,h
311862645931,1.0,0.5,h
311862602063,1.0,0.5,h
