timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-12-25T21:00:00Z,CAISO_NP15,22929.0,12167.0,2693.0,8069.0,32722.8,17.82579,26596.589946292213,25795.73030533212,24561.64870540385,13241.701549484937,14502.989041028139,14655.197794686088,2025-12-25T21:00:00Z,bundle-8907bc3053f6110a7f88c2be,True
2025-12-25T21:00:00Z,ERCOT_LZ_NORTH,52468.560493,24716.9665758993,12024.099764539931,15727.494152560765,71754.41932255,18.26,53071.30232803782,52372.08591249211,51431.92999606853,31585.189317237742,33535.42686044524,32560.068405144226,2025-12-25T21:00:00Z,bundle-b44d793be50b570e8e01ad6c,True
2025-12-25T21:00:00Z,ISONE_NEMA,15190.0,13727.0,1371.0,92.0,17608.25,65.16,14317.354185574957,14550.654929360413,15353.939210946446,13414.088520480062,13563.34625878448,14552.60717789608,2025-12-25T21:00:00Z,bundle-70b03ed420b39c5416251770,True
2025-12-25T21:00:00Z,MISO_MINN_HUB,65118.0,47704.0,14473.0,2941.0,91510.75,26.14,68782.48096288269,67680.70450472162,66257.88466474786,56425.27841989176,55212.30011338792,53823.799743256815,2025-12-25T21:00:00Z,bundle-878cdd4c12a0444b866524e4,True
2025-12-25T21:00:00Z,NYISO_NYC_J,5434.1893,5434.1893,1592.0,0.0,7054.87155,57.49,5603.407059545427,5426.782224785782,5264.35049449197,5603.407059545427,5426.782224785782,5264.35049449197,2025-12-25T21:00:00Z,bundle-0c58aa7d811f45308febf500,True
2025-12-25T21:00:00Z,SPP_NORTH_HUB,29781.0,10251.0,18882.0,648.0,41569.45,15.7882,30827.80513289145,30694.6644431654,30135.161712819623,16382.332143306594,12623.63178868105,10023.922030662054,2025-12-25T21:00:00Z,bundle-b4b13811bbe6d47326d04cdf,True
2025-12-25T22:00:00Z,CAISO_NP15,22569.0,12948.0,2284.0,7337.0,32722.8,19.40387,25795.73030533212,24561.64870540385,24688.208181774084,14502.989041028139,14655.197794686088,15712.58910898411,2025-12-25T22:00:00Z,bundle-8907bc3053f6110a7f88c2be,True
2025-12-25T22:00:00Z,ERCOT_LZ_NORTH,52238.454198,29861.430772435764,12598.370070529514,9778.653355034725,71754.41932255,23.8,52372.08591249211,51431.92999606853,50389.592930351224,33535.42686044524,32560.068405144226,29367.240670640513,2025-12-25T22:00:00Z,bundle-b44d793be50b570e8e01ad6c,True
2025-12-25T22:00:00Z,ISONE_NEMA,15896.0,14437.0,1452.0,7.0,17608.25,55.59,14550.654929360413,15353.939210946446,15326.320759213182,13563.34625878448,14552.60717789608,14691.433248701678,2025-12-25T22:00:00Z,bundle-70b03ed420b39c5416251770,True
2025-12-25T22:00:00Z,MISO_MINN_HUB,65049.0,47779.0,15387.0,1883.0,91510.75,30.93,67680.70450472162,66257.88466474786,65185.36158061743,55212.30011338792,53823.799743256815,53876.151998222784,2025-12-25T22:00:00Z,bundle-878cdd4c12a0444b866524e4,True
2025-12-25T22:00:00Z,NYISO_NYC_J,5562.2733,5562.2733,1547.0,0.0,7054.87155,62.74,5426.782224785782,5264.35049449197,5233.492421740188,5426.782224785782,5264.35049449197,5233.492421740188,2025-12-25T22:00:00Z,bundle-0c58aa7d811f45308febf500,True
2025-12-25T22:00:00Z,SPP_NORTH_HUB,29803.0,10019.0,19151.0,633.0,41569.45,20.2614,30694.6644431654,30135.161712819623,29662.861102556966,12623.63178868105,10023.922030662054,9991.071371465167,2025-12-25T22:00:00Z,bundle-b4b13811bbe6d47326d04cdf,True
2025-12-25T23:00:00Z,CAISO_NP15,22270.0,13332.0,2325.0,6613.0,32722.8,24.23,24561.64870540385,24688.208181774084,25160.80297060075,14655.197794686088,15712.58910898411,17233.55353164413,2025-12-25T23:00:00Z,bundle-8907bc3053f6110a7f88c2be,True
2025-12-25T23:00:00Z,ERCOT_LZ_NORTH,51679.825458,36606.67427747014,14084.945131293403,988.2060492364566,71754.41932255,35.82,51431.92999606853,50389.592930351224,48451.0331363964,32560.068405144226,29367.240670640513,29329.166859442692,2025-12-25T23:00:00Z,bundle-b44d793be50b570e8e01ad6c,True
2025-12-25T23:00:00Z,ISONE_NEMA,16155.0,14659.0,1495.0,1.0,17608.25,55.37,15353.939210946446,15326.320759213182,15211.231942176433,14552.60717789608,14691.433248701678,14664.215839356772,2025-12-25T23:00:00Z,bundle-70b03ed420b39c5416251770,True
2025-12-25T23:00:00Z,MISO_MINN_HUB,66105.0,49693.0,15963.0,449.0,91510.75,29.41,66257.88466474786,65185.36158061743,64083.62421760905,53823.799743256815,53876.151998222784,51958.15537753055,2025-12-25T23:00:00Z,bundle-878cdd4c12a0444b866524e4,True
2025-12-25T23:00:00Z,NYISO_NYC_J,5545.9884,5545.9884,1356.0,0.0,7054.87155,59.41,5264.35049449197,5233.492421740188,5156.733641574845,5264.35049449197,5233.492421740188,5156.733641574845,2025-12-25T23:00:00Z,bundle-0c58aa7d811f45308febf500,True
2025-12-25T23:00:00Z,SPP_NORTH_HUB,29884.0,10303.0,19259.0,322.0,41569.45,22.9843,30135.161712819623,29662.861102556966,29355.93791720955,10023.922030662054,9991.071371465167,9916.58693922676,2025-12-25T23:00:00Z,bundle-b4b13811bbe6d47326d04cdf,True
